,Unnamed: 0,filepaths,pipelines,groups,contrast
14196,17820,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-769_right-foot_spm-5-0-0_con.nii,spm-5-0-0,769,right-foot
14197,17821,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-769_right-foot_spm-5-0-1_con.nii,spm-5-0-1,769,right-foot
14208,17832,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-76_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,76,right-foot
14209,17833,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-76_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,76,right-foot
14220,17844,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-76_right-foot_spm-5-0-0_con.nii,spm-5-0-0,76,right-foot
14221,17845,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-76_right-foot_spm-5-0-1_con.nii,spm-5-0-1,76,right-foot
14232,17856,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-770_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,770,right-foot
14233,17857,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-770_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,770,right-foot
14244,17868,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-770_right-foot_spm-5-0-0_con.nii,spm-5-0-0,770,right-foot
14245,17869,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-770_right-foot_spm-5-0-1_con.nii,spm-5-0-1,770,right-foot
14256,17880,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-771_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,771,right-foot
14257,17881,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-771_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,771,right-foot
14268,17892,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-771_right-foot_spm-5-0-0_con.nii,spm-5-0-0,771,right-foot
14269,17893,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-771_right-foot_spm-5-0-1_con.nii,spm-5-0-1,771,right-foot
14280,17904,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-772_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,772,right-foot
14281,17905,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-772_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,772,right-foot
14292,17916,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-772_right-foot_spm-5-0-0_con.nii,spm-5-0-0,772,right-foot
14293,17917,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-772_right-foot_spm-5-0-1_con.nii,spm-5-0-1,772,right-foot
14304,17928,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-773_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,773,right-foot
14305,17929,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-773_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,773,right-foot
14316,17940,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-773_right-foot_spm-5-0-0_con.nii,spm-5-0-0,773,right-foot
14317,17941,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-773_right-foot_spm-5-0-1_con.nii,spm-5-0-1,773,right-foot
14328,17976,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-775_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,775,right-foot
14329,17977,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-775_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,775,right-foot
14340,17988,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-775_right-foot_spm-5-0-0_con.nii,spm-5-0-0,775,right-foot
14341,17989,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-775_right-foot_spm-5-0-1_con.nii,spm-5-0-1,775,right-foot
14352,18000,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-776_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,776,right-foot
14353,18001,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-776_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,776,right-foot
14364,18012,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-776_right-foot_spm-5-0-0_con.nii,spm-5-0-0,776,right-foot
14365,18013,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-776_right-foot_spm-5-0-1_con.nii,spm-5-0-1,776,right-foot
14376,18024,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-777_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,777,right-foot
14377,18025,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-777_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,777,right-foot
14388,18036,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-777_right-foot_spm-5-0-0_con.nii,spm-5-0-0,777,right-foot
14389,18037,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-777_right-foot_spm-5-0-1_con.nii,spm-5-0-1,777,right-foot
14400,18048,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-778_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,778,right-foot
14401,18049,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-778_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,778,right-foot
14412,18060,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-778_right-foot_spm-5-0-0_con.nii,spm-5-0-0,778,right-foot
14413,18061,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-778_right-foot_spm-5-0-1_con.nii,spm-5-0-1,778,right-foot
14424,18072,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-779_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,779,right-foot
14425,18073,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-779_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,779,right-foot
14436,18084,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-779_right-foot_spm-5-0-0_con.nii,spm-5-0-0,779,right-foot
14437,18085,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-779_right-foot_spm-5-0-1_con.nii,spm-5-0-1,779,right-foot
14448,18120,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-780_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,780,right-foot
14449,18121,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-780_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,780,right-foot
14460,18132,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-780_right-foot_spm-5-0-0_con.nii,spm-5-0-0,780,right-foot
14461,18133,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-780_right-foot_spm-5-0-1_con.nii,spm-5-0-1,780,right-foot
14472,18144,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-781_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,781,right-foot
14473,18145,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-781_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,781,right-foot
14484,18156,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-781_right-foot_spm-5-0-0_con.nii,spm-5-0-0,781,right-foot
14485,18157,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-781_right-foot_spm-5-0-1_con.nii,spm-5-0-1,781,right-foot
14496,18168,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-782_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,782,right-foot
14497,18169,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-782_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,782,right-foot
14508,18180,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-782_right-foot_spm-5-0-0_con.nii,spm-5-0-0,782,right-foot
14509,18181,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-782_right-foot_spm-5-0-1_con.nii,spm-5-0-1,782,right-foot
14520,18192,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-783_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,783,right-foot
14521,18193,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-783_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,783,right-foot
14532,18204,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-783_right-foot_spm-5-0-0_con.nii,spm-5-0-0,783,right-foot
14533,18205,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-783_right-foot_spm-5-0-1_con.nii,spm-5-0-1,783,right-foot
14544,18216,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-784_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,784,right-foot
14545,18217,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-784_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,784,right-foot
14556,18228,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-784_right-foot_spm-5-0-0_con.nii,spm-5-0-0,784,right-foot
14557,18229,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-784_right-foot_spm-5-0-1_con.nii,spm-5-0-1,784,right-foot
14568,18240,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-785_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,785,right-foot
14569,18241,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-785_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,785,right-foot
14580,18252,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-785_right-foot_spm-5-0-0_con.nii,spm-5-0-0,785,right-foot
14581,18253,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-785_right-foot_spm-5-0-1_con.nii,spm-5-0-1,785,right-foot
14592,18288,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-787_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,787,right-foot
14593,18289,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-787_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,787,right-foot
14604,18300,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-787_right-foot_spm-5-0-0_con.nii,spm-5-0-0,787,right-foot
14605,18301,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-787_right-foot_spm-5-0-1_con.nii,spm-5-0-1,787,right-foot
14616,18312,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-788_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,788,right-foot
14617,18313,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-788_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,788,right-foot
14628,18324,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-788_right-foot_spm-5-0-0_con.nii,spm-5-0-0,788,right-foot
14629,18325,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-788_right-foot_spm-5-0-1_con.nii,spm-5-0-1,788,right-foot
14640,18336,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-789_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,789,right-foot
14641,18337,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-789_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,789,right-foot
14652,18348,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-789_right-foot_spm-5-0-0_con.nii,spm-5-0-0,789,right-foot
14653,18349,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-789_right-foot_spm-5-0-1_con.nii,spm-5-0-1,789,right-foot
14664,18360,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-78_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,78,right-foot
14665,18361,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-78_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,78,right-foot
14676,18372,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-78_right-foot_spm-5-0-0_con.nii,spm-5-0-0,78,right-foot
14677,18373,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-78_right-foot_spm-5-0-1_con.nii,spm-5-0-1,78,right-foot
14688,18408,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-791_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,791,right-foot
14689,18409,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-791_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,791,right-foot
14700,18420,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-791_right-foot_spm-5-0-0_con.nii,spm-5-0-0,791,right-foot
14701,18421,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-791_right-foot_spm-5-0-1_con.nii,spm-5-0-1,791,right-foot
14712,18432,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-792_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,792,right-foot
14713,18433,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-792_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,792,right-foot
14724,18444,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-792_right-foot_spm-5-0-0_con.nii,spm-5-0-0,792,right-foot
14725,18445,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-792_right-foot_spm-5-0-1_con.nii,spm-5-0-1,792,right-foot
14736,18456,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-793_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,793,right-foot
14737,18457,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-793_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,793,right-foot
14748,18468,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-793_right-foot_spm-5-0-0_con.nii,spm-5-0-0,793,right-foot
14749,18469,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-793_right-foot_spm-5-0-1_con.nii,spm-5-0-1,793,right-foot
14760,18504,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-795_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,795,right-foot
14761,18505,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-795_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,795,right-foot
14772,18516,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-795_right-foot_spm-5-0-0_con.nii,spm-5-0-0,795,right-foot
14773,18517,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-795_right-foot_spm-5-0-1_con.nii,spm-5-0-1,795,right-foot
14784,18528,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-796_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,796,right-foot
14785,18529,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-796_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,796,right-foot
14796,18540,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-796_right-foot_spm-5-0-0_con.nii,spm-5-0-0,796,right-foot
14797,18541,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-796_right-foot_spm-5-0-1_con.nii,spm-5-0-1,796,right-foot
14808,18552,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-797_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,797,right-foot
14809,18553,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-797_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,797,right-foot
14820,18564,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-797_right-foot_spm-5-0-0_con.nii,spm-5-0-0,797,right-foot
14821,18565,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-797_right-foot_spm-5-0-1_con.nii,spm-5-0-1,797,right-foot
14832,18576,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-798_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,798,right-foot
14833,18577,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-798_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,798,right-foot
14844,18588,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-798_right-foot_spm-5-0-0_con.nii,spm-5-0-0,798,right-foot
14845,18589,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-798_right-foot_spm-5-0-1_con.nii,spm-5-0-1,798,right-foot
14856,18600,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-799_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,799,right-foot
14857,18601,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-799_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,799,right-foot
14868,18612,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-799_right-foot_spm-5-0-0_con.nii,spm-5-0-0,799,right-foot
14869,18613,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-799_right-foot_spm-5-0-1_con.nii,spm-5-0-1,799,right-foot
14880,18624,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-79_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,79,right-foot
14881,18625,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-79_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,79,right-foot
14892,18636,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-79_right-foot_spm-5-0-0_con.nii,spm-5-0-0,79,right-foot
14893,18637,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-79_right-foot_spm-5-0-1_con.nii,spm-5-0-1,79,right-foot
14904,18648,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-7_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,7,right-foot
14905,18649,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-7_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,7,right-foot
14916,18660,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-7_right-foot_spm-5-0-0_con.nii,spm-5-0-0,7,right-foot
14917,18661,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-7_right-foot_spm-5-0-1_con.nii,spm-5-0-1,7,right-foot
14928,18672,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-800_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,800,right-foot
14929,18673,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-800_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,800,right-foot
14940,18684,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-800_right-foot_spm-5-0-0_con.nii,spm-5-0-0,800,right-foot
14941,18685,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-800_right-foot_spm-5-0-1_con.nii,spm-5-0-1,800,right-foot
14952,18696,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-801_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,801,right-foot
14953,18697,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-801_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,801,right-foot
14964,18708,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-801_right-foot_spm-5-0-0_con.nii,spm-5-0-0,801,right-foot
14965,18709,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-801_right-foot_spm-5-0-1_con.nii,spm-5-0-1,801,right-foot
14976,18720,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-802_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,802,right-foot
14977,18721,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-802_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,802,right-foot
14988,18732,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-802_right-foot_spm-5-0-0_con.nii,spm-5-0-0,802,right-foot
14989,18733,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-802_right-foot_spm-5-0-1_con.nii,spm-5-0-1,802,right-foot
15000,18744,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-803_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,803,right-foot
15001,18745,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-803_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,803,right-foot
15012,18756,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-803_right-foot_spm-5-0-0_con.nii,spm-5-0-0,803,right-foot
15013,18757,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-803_right-foot_spm-5-0-1_con.nii,spm-5-0-1,803,right-foot
15024,18768,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-804_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,804,right-foot
15025,18769,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-804_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,804,right-foot
15036,18780,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-804_right-foot_spm-5-0-0_con.nii,spm-5-0-0,804,right-foot
15037,18781,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-804_right-foot_spm-5-0-1_con.nii,spm-5-0-1,804,right-foot
15048,18792,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-805_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,805,right-foot
15049,18793,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-805_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,805,right-foot
15060,18804,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-805_right-foot_spm-5-0-0_con.nii,spm-5-0-0,805,right-foot
15061,18805,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-805_right-foot_spm-5-0-1_con.nii,spm-5-0-1,805,right-foot
15072,18816,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-806_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,806,right-foot
15073,18817,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-806_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,806,right-foot
15084,18828,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-806_right-foot_spm-5-0-0_con.nii,spm-5-0-0,806,right-foot
15085,18829,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-806_right-foot_spm-5-0-1_con.nii,spm-5-0-1,806,right-foot
15096,18840,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-807_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,807,right-foot
15097,18841,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-807_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,807,right-foot
15108,18852,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-807_right-foot_spm-5-0-0_con.nii,spm-5-0-0,807,right-foot
15109,18853,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-807_right-foot_spm-5-0-1_con.nii,spm-5-0-1,807,right-foot
15120,18888,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-809_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,809,right-foot
15121,18889,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-809_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,809,right-foot
15132,18900,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-809_right-foot_spm-5-0-0_con.nii,spm-5-0-0,809,right-foot
15133,18901,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-809_right-foot_spm-5-0-1_con.nii,spm-5-0-1,809,right-foot
15144,18912,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-80_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,80,right-foot
15145,18913,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-80_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,80,right-foot
15156,18924,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-80_right-foot_spm-5-0-0_con.nii,spm-5-0-0,80,right-foot
15157,18925,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-80_right-foot_spm-5-0-1_con.nii,spm-5-0-1,80,right-foot
15168,18936,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-810_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,810,right-foot
15169,18937,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-810_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,810,right-foot
